Dataset,#TrainingRelease,%Training (data on training / total data),%Defective in training,%Defective in testing,Classifier,Balancing,Feature Selection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
openjpaProportion_without_duplicated_lines,1,0.041,0.664,0.712,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,536.0,212.0,9.0,10.0,0.717,0.982,0.556,0.031
openjpaProportion_without_duplicated_lines,1,0.041,0.664,0.712,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,240.0,68.0,153.0,306.0,0.779,0.44,0.589,0.1
openjpaProportion_without_duplicated_lines,1,0.041,0.664,0.712,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,474.0,166.0,55.0,72.0,0.741,0.868,0.502,0.134
openjpaProportion_without_duplicated_lines,2,0.077,0.686,0.787,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,461.0,78.0,71.0,89.0,0.855,0.838,0.729,0.306
openjpaProportion_without_duplicated_lines,2,0.077,0.686,0.787,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,132.0,4.0,145.0,418.0,0.971,0.24,0.792,0.106
openjpaProportion_without_duplicated_lines,2,0.077,0.686,0.787,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,381.0,34.0,115.0,169.0,0.918,0.693,0.746,0.349
openjpaProportion_without_duplicated_lines,3,0.109,0.716,0.783,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,371.0,87.0,24.0,29.0,0.81,0.927,0.686,0.177
openjpaProportion_without_duplicated_lines,3,0.109,0.716,0.783,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,183.0,10.0,101.0,217.0,0.948,0.458,0.746,0.22
openjpaProportion_without_duplicated_lines,3,0.109,0.716,0.783,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,370.0,88.0,23.0,30.0,0.808,0.925,0.546,0.163
openjpaProportion_without_duplicated_lines,4,0.12,0.737,0.788,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,414.0,102.0,14.0,17.0,0.802,0.961,0.654,0.111
openjpaProportion_without_duplicated_lines,4,0.12,0.737,0.788,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,133.0,4.0,112.0,298.0,0.971,0.309,0.771,0.142
openjpaProportion_without_duplicated_lines,4,0.12,0.737,0.788,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,409.0,101.0,15.0,22.0,0.802,0.949,0.587,0.104
openjpaProportion_without_duplicated_lines,5,0.131,0.753,0.907,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,968.0,90.0,19.0,97.0,0.915,0.909,0.548,0.081
openjpaProportion_without_duplicated_lines,5,0.131,0.753,0.907,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,297.0,3.0,106.0,768.0,0.99,0.279,0.699,0.061
openjpaProportion_without_duplicated_lines,5,0.131,0.753,0.907,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,954.0,86.0,23.0,111.0,0.917,0.896,0.556,0.097
openjpaProportion_without_duplicated_lines,6,0.172,0.805,0.778,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,444.0,112.0,21.0,22.0,0.799,0.953,0.64,0.146
openjpaProportion_without_duplicated_lines,6,0.172,0.805,0.778,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,271.0,42.0,91.0,195.0,0.866,0.582,0.712,0.188
openjpaProportion_without_duplicated_lines,6,0.172,0.805,0.778,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,441.0,114.0,19.0,25.0,0.795,0.946,0.531,0.117
openjpaProportion_without_duplicated_lines,7,0.187,0.809,0.889,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,1260.0,150.0,10.0,15.0,0.894,0.988,0.633,0.08
openjpaProportion_without_duplicated_lines,7,0.187,0.809,0.889,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,509.0,35.0,125.0,766.0,0.936,0.399,0.593,0.06
openjpaProportion_without_duplicated_lines,7,0.187,0.809,0.889,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,1233.0,141.0,19.0,42.0,0.897,0.967,0.507,0.118
openjpaProportion_without_duplicated_lines,8,0.243,0.838,0.864,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,616.0,86.0,13.0,13.0,0.877,0.979,0.608,0.161
openjpaProportion_without_duplicated_lines,8,0.243,0.838,0.864,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,183.0,1.0,98.0,446.0,0.995,0.291,0.843,0.097
openjpaProportion_without_duplicated_lines,8,0.243,0.838,0.864,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,612.0,84.0,15.0,17.0,0.879,0.973,0.593,0.174
openjpaProportion_without_duplicated_lines,9,0.259,0.846,0.615,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,1415.0,865.0,44.0,34.0,0.621,0.977,0.583,0.03
openjpaProportion_without_duplicated_lines,9,0.259,0.846,0.615,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,580.0,67.0,842.0,869.0,0.896,0.4,0.751,0.28
openjpaProportion_without_duplicated_lines,9,0.259,0.846,0.615,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,1405.0,863.0,46.0,44.0,0.619,0.97,0.493,0.024
openjpaProportion_without_duplicated_lines,10,0.358,0.782,0.838,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,940.0,168.0,18.0,23.0,0.848,0.976,0.649,0.106
openjpaProportion_without_duplicated_lines,10,0.358,0.782,0.838,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,477.0,27.0,159.0,486.0,0.946,0.495,0.768,0.175
openjpaProportion_without_duplicated_lines,10,0.358,0.782,0.838,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,899.0,158.0,28.0,64.0,0.851,0.934,0.55,0.106
openjpaProportion_without_duplicated_lines,11,0.4,0.795,0.684,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,1382.0,590.0,63.0,34.0,0.701,0.976,0.689,0.094
openjpaProportion_without_duplicated_lines,11,0.4,0.795,0.684,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,636.0,41.0,612.0,780.0,0.939,0.449,0.824,0.296
openjpaProportion_without_duplicated_lines,11,0.4,0.795,0.684,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,1348.0,555.0,98.0,68.0,0.708,0.952,0.561,0.128
openjpaProportion_without_duplicated_lines,12,0.484,0.78,0.728,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,463.0,161.0,21.0,24.0,0.742,0.951,0.588,0.086
openjpaProportion_without_duplicated_lines,12,0.484,0.78,0.728,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,264.0,17.0,165.0,223.0,0.94,0.542,0.787,0.331
openjpaProportion_without_duplicated_lines,12,0.484,0.78,0.728,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,464.0,163.0,19.0,23.0,0.74,0.953,0.537,0.075
openjpaProportion_without_duplicated_lines,13,0.497,0.781,0.724,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,519.0,183.0,24.0,25.0,0.739,0.954,0.605,0.092
openjpaProportion_without_duplicated_lines,13,0.497,0.781,0.724,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,315.0,35.0,172.0,229.0,0.9,0.579,0.765,0.318
openjpaProportion_without_duplicated_lines,13,0.497,0.781,0.724,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,512.0,180.0,27.0,32.0,0.74,0.941,0.49,0.092
openjpaProportion_without_duplicated_lines,14,0.506,0.78,0.701,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,463.0,180.0,27.0,23.0,0.72,0.953,0.598,0.106
openjpaProportion_without_duplicated_lines,14,0.506,0.78,0.701,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,291.0,32.0,175.0,195.0,0.901,0.599,0.775,0.362
openjpaProportion_without_duplicated_lines,14,0.506,0.78,0.701,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,461.0,175.0,32.0,25.0,0.725,0.949,0.516,0.13
openjpaProportion_without_duplicated_lines,15,0.513,0.78,0.708,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,566.0,213.0,34.0,32.0,0.727,0.946,0.611,0.107
openjpaProportion_without_duplicated_lines,15,0.513,0.78,0.708,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,336.0,43.0,204.0,262.0,0.887,0.562,0.751,0.308
openjpaProportion_without_duplicated_lines,15,0.513,0.78,0.708,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,565.0,210.0,37.0,33.0,0.729,0.945,0.545,0.12
openjpaProportion_without_duplicated_lines,16,0.529,0.78,0.797,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,653.0,148.0,24.0,21.0,0.815,0.969,0.712,0.149
openjpaProportion_without_duplicated_lines,16,0.529,0.78,0.797,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,500.0,61.0,111.0,174.0,0.891,0.742,0.762,0.311
openjpaProportion_without_duplicated_lines,16,0.529,0.78,0.797,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,623.0,148.0,24.0,51.0,0.808,0.924,0.509,0.081
openjpaProportion_without_duplicated_lines,17,0.559,0.786,0.529,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,1444.0,1190.0,145.0,58.0,0.548,0.961,0.677,0.073
openjpaProportion_without_duplicated_lines,17,0.559,0.786,0.529,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,951.0,236.0,1099.0,551.0,0.801,0.633,0.782,0.45
openjpaProportion_without_duplicated_lines,17,0.559,0.786,0.529,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,1428.0,1190.0,145.0,74.0,0.545,0.951,0.525,0.062
openjpaProportion_without_duplicated_lines,18,0.683,0.741,0.702,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,497.0,196.0,33.0,42.0,0.717,0.922,0.561,0.082
openjpaProportion_without_duplicated_lines,18,0.683,0.741,0.702,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,288.0,39.0,190.0,251.0,0.881,0.534,0.709,0.287
openjpaProportion_without_duplicated_lines,18,0.683,0.741,0.702,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,494.0,196.0,33.0,45.0,0.716,0.917,0.549,0.075
openjpaProportion_without_duplicated_lines,19,0.695,0.743,0.695,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,714.0,291.0,37.0,34.0,0.71,0.955,0.64,0.086
openjpaProportion_without_duplicated_lines,19,0.695,0.743,0.695,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,415.0,25.0,303.0,333.0,0.943,0.555,0.782,0.379
openjpaProportion_without_duplicated_lines,19,0.695,0.743,0.695,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,702.0,281.0,47.0,46.0,0.714,0.939,0.5,0.102
openjpaProportion_without_duplicated_lines,1,0.041,0.664,0.712,RandomForest,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,261.0,56.0,165.0,285.0,0.823,0.478,0.672,0.172
openjpaProportion_without_duplicated_lines,1,0.041,0.664,0.712,NaiveBayes,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,218.0,49.0,172.0,328.0,0.816,0.399,0.604,0.129
openjpaProportion_without_duplicated_lines,1,0.041,0.664,0.712,Ibk,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,218.0,81.0,140.0,328.0,0.729,0.399,0.527,0.025
openjpaProportion_without_duplicated_lines,2,0.077,0.686,0.787,RandomForest,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,206.0,11.0,138.0,344.0,0.949,0.375,0.761,0.166
openjpaProportion_without_duplicated_lines,2,0.077,0.686,0.787,NaiveBayes,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,141.0,4.0,145.0,409.0,0.972,0.256,0.804,0.115
openjpaProportion_without_duplicated_lines,2,0.077,0.686,0.787,Ibk,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,121.0,6.0,143.0,429.0,0.953,0.22,0.77,0.088
openjpaProportion_without_duplicated_lines,3,0.109,0.716,0.783,RandomForest,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,297.0,47.0,64.0,103.0,0.863,0.743,0.756,0.27
openjpaProportion_without_duplicated_lines,3,0.109,0.716,0.783,NaiveBayes,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,180.0,10.0,101.0,220.0,0.947,0.45,0.749,0.214
openjpaProportion_without_duplicated_lines,3,0.109,0.716,0.783,Ibk,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,315.0,55.0,56.0,85.0,0.851,0.787,0.644,0.266
openjpaProportion_without_duplicated_lines,4,0.12,0.737,0.788,RandomForest,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,315.0,35.0,81.0,116.0,0.9,0.731,0.774,0.342
openjpaProportion_without_duplicated_lines,4,0.12,0.737,0.788,NaiveBayes,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,163.0,7.0,109.0,268.0,0.959,0.378,0.777,0.174
openjpaProportion_without_duplicated_lines,4,0.12,0.737,0.788,Ibk,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,313.0,50.0,66.0,118.0,0.862,0.726,0.651,0.243
openjpaProportion_without_duplicated_lines,5,0.131,0.753,0.907,RandomForest,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,610.0,33.0,76.0,455.0,0.949,0.573,0.696,0.099
openjpaProportion_without_duplicated_lines,5,0.131,0.753,0.907,NaiveBayes,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,336.0,10.0,99.0,729.0,0.971,0.315,0.562,0.056
openjpaProportion_without_duplicated_lines,5,0.131,0.753,0.907,Ibk,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,528.0,36.0,73.0,537.0,0.936,0.496,0.598,0.054
openjpaProportion_without_duplicated_lines,6,0.172,0.805,0.778,RandomForest,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,288.0,29.0,104.0,178.0,0.909,0.618,0.747,0.286
openjpaProportion_without_duplicated_lines,6,0.172,0.805,0.778,NaiveBayes,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,258.0,39.0,94.0,208.0,0.869,0.554,0.719,0.179
openjpaProportion_without_duplicated_lines,6,0.172,0.805,0.778,Ibk,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,210.0,24.0,109.0,256.0,0.897,0.451,0.644,0.166
openjpaProportion_without_duplicated_lines,7,0.187,0.809,0.889,RandomForest,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,841.0,48.0,112.0,434.0,0.946,0.66,0.746,0.175
openjpaProportion_without_duplicated_lines,7,0.187,0.809,0.889,NaiveBayes,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,419.0,19.0,141.0,856.0,0.957,0.329,0.596,0.064
openjpaProportion_without_duplicated_lines,7,0.187,0.809,0.889,Ibk,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,757.0,65.0,95.0,518.0,0.921,0.594,0.594,0.084
openjpaProportion_without_duplicated_lines,8,0.243,0.838,0.864,RandomForest,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,413.0,32.0,67.0,216.0,0.928,0.657,0.755,0.187
openjpaProportion_without_duplicated_lines,8,0.243,0.838,0.864,NaiveBayes,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,161.0,1.0,98.0,468.0,0.994,0.256,0.838,0.082
openjpaProportion_without_duplicated_lines,8,0.243,0.838,0.864,Ibk,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,401.0,30.0,69.0,228.0,0.93,0.638,0.666,0.182
openjpaProportion_without_duplicated_lines,9,0.259,0.846,0.615,RandomForest,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,1035.0,445.0,464.0,414.0,0.699,0.714,0.676,0.226
openjpaProportion_without_duplicated_lines,9,0.259,0.846,0.615,NaiveBayes,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,639.0,80.0,829.0,810.0,0.889,0.441,0.751,0.307
openjpaProportion_without_duplicated_lines,9,0.259,0.846,0.615,Ibk,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,941.0,417.0,492.0,508.0,0.693,0.649,0.595,0.187
openjpaProportion_without_duplicated_lines,10,0.358,0.782,0.838,RandomForest,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,748.0,64.0,122.0,215.0,0.921,0.777,0.775,0.326
openjpaProportion_without_duplicated_lines,10,0.358,0.782,0.838,NaiveBayes,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,484.0,27.0,159.0,479.0,0.947,0.503,0.776,0.18
openjpaProportion_without_duplicated_lines,10,0.358,0.782,0.838,Ibk,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,680.0,63.0,123.0,283.0,0.915,0.706,0.692,0.249
openjpaProportion_without_duplicated_lines,11,0.4,0.795,0.684,RandomForest,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,1032.0,184.0,469.0,384.0,0.849,0.729,0.795,0.413
openjpaProportion_without_duplicated_lines,11,0.4,0.795,0.684,NaiveBayes,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,420.0,12.0,641.0,996.0,0.972,0.297,0.824,0.198
openjpaProportion_without_duplicated_lines,11,0.4,0.795,0.684,Ibk,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,1035.0,242.0,411.0,381.0,0.81,0.731,0.685,0.341
openjpaProportion_without_duplicated_lines,12,0.484,0.78,0.728,RandomForest,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,285.0,90.0,92.0,202.0,0.76,0.585,0.561,0.076
openjpaProportion_without_duplicated_lines,12,0.484,0.78,0.728,NaiveBayes,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,250.0,14.0,168.0,237.0,0.947,0.513,0.788,0.315
openjpaProportion_without_duplicated_lines,12,0.484,0.78,0.728,Ibk,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,296.0,106.0,76.0,191.0,0.736,0.608,0.512,0.022
openjpaProportion_without_duplicated_lines,13,0.497,0.781,0.724,RandomForest,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,368.0,57.0,150.0,176.0,0.866,0.676,0.751,0.34
openjpaProportion_without_duplicated_lines,13,0.497,0.781,0.724,NaiveBayes,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,277.0,24.0,183.0,267.0,0.92,0.509,0.766,0.288
openjpaProportion_without_duplicated_lines,13,0.497,0.781,0.724,Ibk,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,360.0,60.0,147.0,184.0,0.857,0.662,0.689,0.314
openjpaProportion_without_duplicated_lines,14,0.506,0.78,0.701,RandomForest,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,345.0,80.0,127.0,141.0,0.812,0.71,0.728,0.298
openjpaProportion_without_duplicated_lines,14,0.506,0.78,0.701,NaiveBayes,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,281.0,28.0,179.0,205.0,0.909,0.578,0.774,0.356
openjpaProportion_without_duplicated_lines,14,0.506,0.78,0.701,Ibk,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,342.0,85.0,122.0,144.0,0.801,0.704,0.652,0.271
openjpaProportion_without_duplicated_lines,15,0.513,0.78,0.708,RandomForest,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,422.0,107.0,140.0,176.0,0.798,0.706,0.732,0.252
openjpaProportion_without_duplicated_lines,15,0.513,0.78,0.708,NaiveBayes,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,332.0,42.0,205.0,266.0,0.888,0.555,0.751,0.304
openjpaProportion_without_duplicated_lines,15,0.513,0.78,0.708,Ibk,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,419.0,116.0,131.0,179.0,0.783,0.701,0.632,0.215
openjpaProportion_without_duplicated_lines,16,0.529,0.78,0.797,RandomForest,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,564.0,71.0,101.0,110.0,0.888,0.837,0.808,0.391
openjpaProportion_without_duplicated_lines,16,0.529,0.78,0.797,NaiveBayes,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,526.0,65.0,107.0,148.0,0.89,0.78,0.764,0.341
openjpaProportion_without_duplicated_lines,16,0.529,0.78,0.797,Ibk,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,498.0,82.0,90.0,176.0,0.859,0.739,0.63,0.218
openjpaProportion_without_duplicated_lines,17,0.559,0.786,0.529,RandomForest,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,920.0,359.0,976.0,582.0,0.719,0.613,0.741,0.34
openjpaProportion_without_duplicated_lines,17,0.559,0.786,0.529,NaiveBayes,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,1080.0,379.0,956.0,422.0,0.74,0.719,0.785,0.434
openjpaProportion_without_duplicated_lines,17,0.559,0.786,0.529,Ibk,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,849.0,388.0,947.0,653.0,0.686,0.565,0.637,0.272
openjpaProportion_without_duplicated_lines,18,0.683,0.741,0.702,RandomForest,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,301.0,49.0,180.0,238.0,0.86,0.558,0.717,0.278
openjpaProportion_without_duplicated_lines,18,0.683,0.741,0.702,NaiveBayes,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,268.0,35.0,194.0,271.0,0.884,0.497,0.709,0.266
openjpaProportion_without_duplicated_lines,18,0.683,0.741,0.702,Ibk,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,312.0,60.0,169.0,227.0,0.839,0.579,0.668,0.262
openjpaProportion_without_duplicated_lines,19,0.695,0.743,0.695,RandomForest,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,530.0,118.0,210.0,218.0,0.818,0.709,0.752,0.321
openjpaProportion_without_duplicated_lines,19,0.695,0.743,0.695,NaiveBayes,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,427.0,29.0,299.0,321.0,0.936,0.571,0.783,0.386
openjpaProportion_without_duplicated_lines,19,0.695,0.743,0.695,Ibk,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,546.0,140.0,188.0,202.0,0.796,0.73,0.662,0.288
openjpaProportion_without_duplicated_lines,1,0.041,0.664,0.712,RandomForest,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,537.0,215.0,6.0,9.0,0.714,0.984,0.583,0.015
openjpaProportion_without_duplicated_lines,1,0.041,0.664,0.712,NaiveBayes,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,315.0,102.0,119.0,231.0,0.755,0.577,0.588,0.098
openjpaProportion_without_duplicated_lines,1,0.041,0.664,0.712,Ibk,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,474.0,176.0,45.0,72.0,0.729,0.868,0.441,0.083
openjpaProportion_without_duplicated_lines,2,0.077,0.686,0.787,RandomForest,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,422.0,42.0,107.0,128.0,0.909,0.767,0.775,0.401
openjpaProportion_without_duplicated_lines,2,0.077,0.686,0.787,NaiveBayes,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,169.0,4.0,145.0,381.0,0.977,0.307,0.794,0.146
openjpaProportion_without_duplicated_lines,2,0.077,0.686,0.787,Ibk,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,396.0,41.0,108.0,154.0,0.906,0.72,0.711,0.348
openjpaProportion_without_duplicated_lines,3,0.109,0.716,0.783,RandomForest,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,386.0,94.0,17.0,14.0,0.804,0.965,0.683,0.16
openjpaProportion_without_duplicated_lines,3,0.109,0.716,0.783,NaiveBayes,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,270.0,28.0,83.0,130.0,0.906,0.675,0.75,0.317
openjpaProportion_without_duplicated_lines,3,0.109,0.716,0.783,Ibk,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,375.0,90.0,21.0,25.0,0.806,0.938,0.563,0.161
openjpaProportion_without_duplicated_lines,4,0.12,0.737,0.788,RandomForest,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,418.0,106.0,10.0,13.0,0.798,0.97,0.637,0.079
openjpaProportion_without_duplicated_lines,4,0.12,0.737,0.788,NaiveBayes,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,282.0,22.0,94.0,149.0,0.928,0.654,0.775,0.332
openjpaProportion_without_duplicated_lines,4,0.12,0.737,0.788,Ibk,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,413.0,108.0,8.0,18.0,0.793,0.958,0.546,0.038
openjpaProportion_without_duplicated_lines,5,0.131,0.753,0.907,RandomForest,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,1009.0,101.0,8.0,56.0,0.909,0.947,0.532,0.026
openjpaProportion_without_duplicated_lines,5,0.131,0.753,0.907,NaiveBayes,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,476.0,25.0,84.0,589.0,0.95,0.447,0.658,0.065
openjpaProportion_without_duplicated_lines,5,0.131,0.753,0.907,Ibk,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,962.0,102.0,7.0,103.0,0.904,0.903,0.555,-0.032
openjpaProportion_without_duplicated_lines,6,0.172,0.805,0.778,RandomForest,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,457.0,126.0,7.0,9.0,0.784,0.981,0.681,0.049
openjpaProportion_without_duplicated_lines,6,0.172,0.805,0.778,NaiveBayes,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,466.0,133.0,0.0,0.0,0.778,1.0,0.717,0.0
openjpaProportion_without_duplicated_lines,6,0.172,0.805,0.778,Ibk,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,447.0,125.0,8.0,19.0,0.781,0.959,0.498,0.027
openjpaProportion_without_duplicated_lines,7,0.187,0.809,0.889,RandomForest,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,1262.0,158.0,2.0,13.0,0.889,0.99,0.533,0.004
openjpaProportion_without_duplicated_lines,7,0.187,0.809,0.889,NaiveBayes,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,783.0,118.0,42.0,492.0,0.869,0.614,0.587,-0.061
