Version,File Name,LOC,NR,NFix,NAuth,LOC_added,MAX_LOC_added,Churn,MAX_Churn,Age,Buggy
1,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java,73,1,0,1,116,116,116,116,35,Yes
1,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java,112,2,0,2,177,166,166,166,35,Yes
1,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,536,3,0,3,731,692,693,692,35,Yes
1,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java,58,3,0,3,101,93,93,93,35,Yes
1,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,202,3,0,3,276,260,260,260,35,Yes
1,hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,122,1,0,1,170,170,170,170,35,No
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java,110,8,3,8,186,126,168,126,35,Yes
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java,74,2,0,2,114,112,112,112,35,Yes
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java,44,2,0,2,79,76,76,76,35,Yes
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java,86,2,0,2,131,129,129,129,35,Yes
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java,27,1,0,1,53,53,53,53,35,Yes
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java,223,3,0,3,311,305,306,305,35,Yes
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java,29,1,0,1,54,54,54,54,35,No
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java,195,2,0,2,277,268,268,268,35,Yes
1,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java,28,2,0,2,53,52,52,52,35,No
1,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java,139,2,0,2,223,206,206,206,35,No
1,hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java,36,2,0,2,66,64,64,64,35,Yes
1,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java,136,1,1,1,206,206,206,206,2,Yes
1,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java,230,4,1,4,319,311,315,311,35,Yes
1,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java,20,1,0,1,47,47,47,47,35,Yes
1,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java,57,2,0,2,93,92,92,92,35,No
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,87,0,0,0,0,0,0,0,0,Yes
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,295,2,1,2,305,294,124,123,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,520,20,18,20,580,106,-262,53,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,108,2,2,2,63,58,58,53,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,121,0,0,0,0,0,0,0,0,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,319,12,11,12,375,253,2,59,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,179,4,4,4,130,79,51,20,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,14,8,7,8,128,92,-505,21,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,29,5,5,5,74,36,-87,30,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,133,2,2,2,9,6,6,4,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,83,0,0,0,0,0,0,0,0,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,29,1,1,1,12,12,2,2,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,218,1,1,1,11,11,11,11,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,214,6,6,6,152,106,34,68,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,411,4,4,4,91,73,72,62,31,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,131,3,3,3,19,9,11,7,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,30,1,1,1,9,9,5,5,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,108,3,3,3,8,4,-1,1,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,9,1,1,1,13,13,4,4,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,72,2,2,2,26,25,-7,0,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,24,0,0,0,0,0,0,0,0,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,40,0,0,0,0,0,0,0,0,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,531,9,8,9,221,95,143,65,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,174,5,4,5,70,44,64,44,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,105,1,1,1,5,5,2,2,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,93,6,6,6,30,19,-43,2,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,51,1,1,1,26,26,17,17,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,104,2,2,2,5,4,4,4,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,120,3,3,3,17,15,16,15,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,85,5,5,5,59,37,24,14,44,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,42,1,1,1,2,2,1,1,29,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,46,1,1,1,25,25,3,3,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,47,0,0,0,0,0,0,0,0,No
2,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,22,3,3,3,19,10,17,9,62,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,72,4,3,4,74,30,73,30,62,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,202,8,7,8,194,110,182,110,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,158,4,4,4,36,23,30,23,27,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,106,2,2,2,12,7,-18,3,27,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,321,4,4,4,29,15,-7,6,27,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,113,1,1,1,5,5,5,5,27,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,21,1,1,1,5,5,3,3,27,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,55,1,1,1,1,1,0,0,27,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,167,3,3,3,49,26,46,26,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,61,3,3,3,20,10,18,8,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,390,9,8,9,153,61,114,59,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,59,0,0,0,0,0,0,0,0,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,318,4,2,4,9,5,-4,0,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,477,10,9,10,193,48,91,43,62,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,124,2,1,2,193,190,191,190,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,104,0,0,0,0,0,0,0,0,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,84,0,0,0,0,0,0,0,0,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,39,1,1,1,2,2,0,0,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,190,3,3,3,43,33,22,19,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,22,0,0,0,0,0,0,0,0,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,10,0,0,0,0,0,0,0,0,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,41,0,0,0,0,0,0,0,0,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,15,0,0,0,0,0,0,0,0,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,25,0,0,0,0,0,0,0,0,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,44,0,0,0,0,0,0,0,0,Yes
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java,135,8,8,8,116,61,93,60,27,Yes
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java,34,0,0,0,0,0,0,0,0,Yes
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java,449,6,6,6,163,155,117,150,62,Yes
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java,145,5,5,5,214,127,207,127,52,Yes
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java,236,4,4,4,47,33,35,31,29,Yes
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalAsyncLedgerOpsTest.java,17,0,0,0,0,0,0,0,0,No
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieFailureTest.java,17,0,0,0,0,0,0,0,0,No
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieReadWriteTest.java,17,0,0,0,0,0,0,0,0,No
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieRecoveryTest.java,16,0,0,0,0,0,0,0,0,No
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalLedgerDeleteTest.java,14,1,1,1,0,0,-4,0,27,No
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java,91,1,1,1,3,3,-2,0,27,Yes
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java,188,1,1,1,4,4,0,0,27,Yes
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java,75,1,1,1,1,1,0,0,32,Yes
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,173,0,0,0,0,0,0,0,0,Yes
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java,20,7,6,7,119,30,-208,30,62,Yes
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java,202,2,2,2,15,13,1,1,62,Yes
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java,232,2,2,2,76,76,53,76,62,Yes
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java,157,3,3,3,55,44,40,39,29,Yes
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,838,2,2,2,131,126,127,126,62,Yes
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java,60,2,2,2,5,3,0,1,41,Yes
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java,44,1,1,1,25,25,25,25,62,Yes
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java,148,2,2,2,4,3,-3,1,62,Yes
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java,62,0,0,0,0,0,0,0,0,Yes
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java,34,1,1,1,12,12,12,12,28,Yes
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,72,1,1,1,3,3,0,0,62,Yes
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java,79,2,2,2,40,39,38,39,62,Yes
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java,77,0,0,0,0,0,0,0,0,Yes
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java,36,1,1,1,1,1,1,1,62,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,28,0,0,0,0,0,0,0,0,No
2,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,6,0,0,0,0,0,0,0,0,No
2,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,7,0,0,0,0,0,0,0,0,No
2,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,10,0,0,0,0,0,0,0,0,No
2,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,40,3,3,3,86,47,81,47,62,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,94,1,1,1,3,3,3,3,62,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,94,1,1,1,4,4,4,4,62,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,136,1,1,1,15,15,13,13,62,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,24,0,0,0,0,0,0,0,0,No
2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,109,1,0,1,59,59,37,37,62,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,24,0,0,0,0,0,0,0,0,No
2,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,83,1,1,1,9,9,-1,0,62,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,41,0,0,0,0,0,0,0,0,No
2,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,10,0,0,0,0,0,0,0,0,No
2,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,10,0,0,0,0,0,0,0,0,No
2,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,10,0,0,0,0,0,0,0,0,No
2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,45,0,0,0,0,0,0,0,0,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,40,0,0,0,0,0,0,0,0,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,38,0,0,0,0,0,0,0,0,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,58,1,1,1,14,14,0,0,62,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,172,1,1,1,42,42,6,6,62,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,46,0,0,0,0,0,0,0,0,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java,29,0,0,0,0,0,0,0,0,No
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,66,1,1,1,7,7,6,6,62,No
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,178,1,1,1,5,5,-6,0,28,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,132,1,1,1,12,12,11,11,62,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,445,4,4,4,120,38,96,37,62,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,202,1,1,1,1,1,0,0,62,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,53,1,1,1,5,5,4,4,62,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,17,0,0,0,0,0,0,0,0,No
2,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,34,0,0,0,0,0,0,0,0,No
2,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,6,0,0,0,0,0,0,0,0,No
2,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,93,0,0,0,0,0,0,0,0,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,26,0,0,0,0,0,0,0,0,No
2,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,24,0,0,0,0,0,0,0,0,No
2,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,61,0,0,0,0,0,0,0,0,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,76,1,1,1,5,5,5,5,62,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,18,0,0,0,0,0,0,0,0,No
2,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,18,0,0,0,0,0,0,0,0,No
2,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,29,1,1,1,3,3,0,0,62,Yes
2,hedwig-client/src/test/java/org/apache/hedwig/client/AppTest.java,15,0,0,0,0,0,0,0,0,No
2,hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java,18,0,0,0,0,0,0,0,0,Yes
2,hedwig-client/src/test/java/org/apache/hedwig/util/TestHedwigSocketAddress.java,72,0,0,0,0,0,0,0,0,Yes
2,hedwig-client/src/test/java/org/apache/hedwig/util/TestPathUtils.java,29,0,0,0,0,0,0,0,0,Yes
2,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,114,0,0,0,0,0,0,0,0,Yes
2,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,5808,1,1,1,6504,6504,156,156,40,Yes
2,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,90,0,0,0,0,0,0,0,0,No
2,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,17,1,1,1,1,1,0,0,62,Yes
2,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,14,0,0,0,0,0,0,0,0,No
2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,61,0,0,0,0,0,0,0,0,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,67,0,0,0,0,0,0,0,0,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,53,0,0,0,0,0,0,0,0,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,69,0,0,0,0,0,0,0,0,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,18,0,0,0,0,0,0,0,0,No
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,11,1,1,1,1,1,0,0,62,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,74,0,0,0,0,0,0,0,0,No
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,10,0,0,0,0,0,0,0,0,No
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,51,1,1,1,4,4,4,4,62,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,6,0,0,0,0,0,0,0,0,No
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,6,0,0,0,0,0,0,0,0,No
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,11,2,2,2,7,5,7,5,62,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,313,2,1,2,11,8,8,5,62,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,40,1,0,1,3,3,3,3,62,No
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,5,0,0,0,0,0,0,0,0,No
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,43,1,0,1,8,8,8,8,62,No
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,6,0,0,0,0,0,0,0,0,No
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,50,1,0,1,9,9,9,9,62,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,113,1,0,1,14,14,14,14,62,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,54,1,0,1,10,10,9,9,62,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,315,3,2,3,79,53,51,53,62,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,37,0,0,0,0,0,0,0,0,No
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,109,1,0,1,1,1,1,1,62,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,637,3,3,3,207,165,169,131,62,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,47,0,0,0,0,0,0,0,0,No
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,54,0,0,0,0,0,0,0,0,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,4,0,0,0,0,0,0,0,0,No
