Dataset,#TrainingRelease,%Training (data on training / total data),%Defective in training,%Defective in testing,Classifier,Balancing,Feature Selection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
bookkeeperProportion_without_duplicated_lines,9,0.054,0.804,0.951,RandomForest,UNDERSAMPLING,BEST_FIRST,NONE,44.0,1.0,2.0,14.0,0.978,0.759,0.77,0.139
bookkeeperProportion_without_duplicated_lines,9,0.054,0.804,0.951,NaiveBayes,UNDERSAMPLING,BEST_FIRST,NONE,14.0,0.0,3.0,44.0,1.0,0.241,0.779,0.03
bookkeeperProportion_without_duplicated_lines,9,0.054,0.804,0.951,Ibk,UNDERSAMPLING,BEST_FIRST,NONE,40.0,1.0,2.0,18.0,0.976,0.69,0.787,0.097
bookkeeperProportion_without_duplicated_lines,10,0.058,0.815,0.88,RandomForest,UNDERSAMPLING,BEST_FIRST,NONE,62.0,4.0,6.0,11.0,0.939,0.849,0.714,0.345
bookkeeperProportion_without_duplicated_lines,10,0.058,0.815,0.88,NaiveBayes,UNDERSAMPLING,BEST_FIRST,NONE,23.0,0.0,10.0,50.0,1.0,0.315,0.861,0.1
bookkeeperProportion_without_duplicated_lines,10,0.058,0.815,0.88,Ibk,UNDERSAMPLING,BEST_FIRST,NONE,61.0,6.0,4.0,12.0,0.91,0.836,0.723,0.187
bookkeeperProportion_without_duplicated_lines,11,0.064,0.821,0.602,RandomForest,UNDERSAMPLING,BEST_FIRST,NONE,140.0,79.0,18.0,7.0,0.639,0.952,0.603,0.158
bookkeeperProportion_without_duplicated_lines,11,0.064,0.821,0.602,NaiveBayes,UNDERSAMPLING,BEST_FIRST,NONE,143.0,87.0,10.0,4.0,0.622,0.973,0.459,0.089
bookkeeperProportion_without_duplicated_lines,11,0.064,0.821,0.602,Ibk,UNDERSAMPLING,BEST_FIRST,NONE,124.0,72.0,25.0,23.0,0.633,0.844,0.553,0.111
bookkeeperProportion_without_duplicated_lines,12,0.081,0.775,0.497,RandomForest,UNDERSAMPLING,BEST_FIRST,NONE,0.0,0.0,87.0,86.0,NaN,0.0,0.524,0.0
bookkeeperProportion_without_duplicated_lines,12,0.081,0.775,0.497,NaiveBayes,UNDERSAMPLING,BEST_FIRST,NONE,0.0,0.0,87.0,86.0,NaN,0.0,0.454,0.0
bookkeeperProportion_without_duplicated_lines,12,0.081,0.775,0.497,Ibk,UNDERSAMPLING,BEST_FIRST,NONE,38.0,37.0,50.0,48.0,0.507,0.442,0.506,0.017
bookkeeperProportion_without_duplicated_lines,13,0.093,0.738,0.441,RandomForest,UNDERSAMPLING,BEST_FIRST,NONE,9.0,3.0,87.0,62.0,0.75,0.127,0.646,0.102
bookkeeperProportion_without_duplicated_lines,13,0.093,0.738,0.441,NaiveBayes,UNDERSAMPLING,BEST_FIRST,NONE,0.0,0.0,90.0,71.0,NaN,0.0,0.391,0.0
bookkeeperProportion_without_duplicated_lines,13,0.093,0.738,0.441,Ibk,UNDERSAMPLING,BEST_FIRST,NONE,23.0,21.0,69.0,48.0,0.523,0.324,0.553,0.094
bookkeeperProportion_without_duplicated_lines,14,0.105,0.706,0.434,RandomForest,UNDERSAMPLING,BEST_FIRST,NONE,18.0,16.0,78.0,54.0,0.529,0.25,0.609,0.085
bookkeeperProportion_without_duplicated_lines,14,0.105,0.706,0.434,NaiveBayes,UNDERSAMPLING,BEST_FIRST,NONE,0.0,0.0,94.0,72.0,NaN,0.0,0.397,0.0
bookkeeperProportion_without_duplicated_lines,14,0.105,0.706,0.434,Ibk,UNDERSAMPLING,BEST_FIRST,NONE,21.0,24.0,70.0,51.0,0.467,0.292,0.533,0.038
bookkeeperProportion_without_duplicated_lines,15,0.116,0.679,0.392,RandomForest,UNDERSAMPLING,BEST_FIRST,NONE,20.0,16.0,88.0,47.0,0.556,0.299,0.672,0.158
bookkeeperProportion_without_duplicated_lines,15,0.116,0.679,0.392,NaiveBayes,UNDERSAMPLING,BEST_FIRST,NONE,0.0,0.0,104.0,67.0,NaN,0.0,0.336,0.0
bookkeeperProportion_without_duplicated_lines,15,0.116,0.679,0.392,Ibk,UNDERSAMPLING,BEST_FIRST,NONE,35.0,33.0,71.0,32.0,0.515,0.522,0.624,0.205
bookkeeperProportion_without_duplicated_lines,16,0.128,0.652,0.359,RandomForest,UNDERSAMPLING,BEST_FIRST,NONE,21.0,12.0,95.0,39.0,0.636,0.35,0.735,0.264
bookkeeperProportion_without_duplicated_lines,16,0.128,0.652,0.359,NaiveBayes,UNDERSAMPLING,BEST_FIRST,NONE,0.0,0.0,107.0,60.0,NaN,0.0,0.456,0.0
bookkeeperProportion_without_duplicated_lines,16,0.128,0.652,0.359,Ibk,UNDERSAMPLING,BEST_FIRST,NONE,34.0,23.0,84.0,26.0,0.596,0.567,0.692,0.356
bookkeeperProportion_without_duplicated_lines,17,0.14,0.627,0.313,RandomForest,UNDERSAMPLING,BEST_FIRST,NONE,3.0,6.0,49.0,22.0,0.333,0.12,0.722,0.013
bookkeeperProportion_without_duplicated_lines,17,0.14,0.627,0.313,NaiveBayes,UNDERSAMPLING,BEST_FIRST,NONE,0.0,0.0,55.0,25.0,NaN,0.0,0.624,0.0
bookkeeperProportion_without_duplicated_lines,17,0.14,0.627,0.313,Ibk,UNDERSAMPLING,BEST_FIRST,NONE,8.0,10.0,45.0,17.0,0.444,0.32,0.583,0.15
bookkeeperProportion_without_duplicated_lines,18,0.146,0.615,0.38,RandomForest,UNDERSAMPLING,BEST_FIRST,NONE,19.0,16.0,51.0,22.0,0.543,0.463,0.72,0.231
bookkeeperProportion_without_duplicated_lines,18,0.146,0.615,0.38,NaiveBayes,UNDERSAMPLING,BEST_FIRST,NONE,0.0,0.0,67.0,41.0,NaN,0.0,0.642,0.0
bookkeeperProportion_without_duplicated_lines,18,0.146,0.615,0.38,Ibk,UNDERSAMPLING,BEST_FIRST,NONE,23.0,25.0,42.0,18.0,0.479,0.561,0.616,0.182
bookkeeperProportion_without_duplicated_lines,19,0.153,0.603,0.343,RandomForest,UNDERSAMPLING,BEST_FIRST,NONE,20.0,6.0,65.0,17.0,0.769,0.541,0.856,0.491
bookkeeperProportion_without_duplicated_lines,19,0.153,0.603,0.343,NaiveBayes,UNDERSAMPLING,BEST_FIRST,NONE,0.0,0.0,71.0,37.0,NaN,0.0,0.747,0.0
bookkeeperProportion_without_duplicated_lines,19,0.153,0.603,0.343,Ibk,UNDERSAMPLING,BEST_FIRST,NONE,23.0,9.0,62.0,14.0,0.719,0.622,0.774,0.511
bookkeeperProportion_without_duplicated_lines,20,0.161,0.591,0.342,RandomForest,UNDERSAMPLING,BEST_FIRST,NONE,21.0,17.0,62.0,20.0,0.553,0.512,0.709,0.302
bookkeeperProportion_without_duplicated_lines,20,0.161,0.591,0.342,NaiveBayes,UNDERSAMPLING,BEST_FIRST,NONE,0.0,0.0,79.0,41.0,NaN,0.0,0.799,0.0
bookkeeperProportion_without_duplicated_lines,20,0.161,0.591,0.342,Ibk,UNDERSAMPLING,BEST_FIRST,NONE,26.0,28.0,51.0,15.0,0.481,0.634,0.651,0.26
bookkeeperProportion_without_duplicated_lines,21,0.169,0.579,0.359,RandomForest,UNDERSAMPLING,BEST_FIRST,NONE,25.0,12.0,70.0,21.0,0.676,0.543,0.834,0.415
bookkeeperProportion_without_duplicated_lines,21,0.169,0.579,0.359,NaiveBayes,UNDERSAMPLING,BEST_FIRST,NONE,0.0,0.0,82.0,46.0,NaN,0.0,0.718,0.0
bookkeeperProportion_without_duplicated_lines,21,0.169,0.579,0.359,Ibk,UNDERSAMPLING,BEST_FIRST,NONE,32.0,19.0,63.0,14.0,0.627,0.696,0.758,0.453
bookkeeperProportion_without_duplicated_lines,22,0.178,0.568,0.318,RandomForest,UNDERSAMPLING,BEST_FIRST,NONE,14.0,16.0,87.0,34.0,0.467,0.292,0.743,0.151
bookkeeperProportion_without_duplicated_lines,22,0.178,0.568,0.318,NaiveBayes,UNDERSAMPLING,BEST_FIRST,NONE,0.0,0.0,103.0,48.0,NaN,0.0,0.805,0.0
bookkeeperProportion_without_duplicated_lines,22,0.178,0.568,0.318,Ibk,UNDERSAMPLING,BEST_FIRST,NONE,23.0,28.0,75.0,25.0,0.451,0.479,0.626,0.204
bookkeeperProportion_without_duplicated_lines,23,0.189,0.553,0.37,RandomForest,UNDERSAMPLING,BEST_FIRST,NONE,20.0,17.0,63.0,27.0,0.541,0.426,0.75,0.223
bookkeeperProportion_without_duplicated_lines,23,0.189,0.553,0.37,NaiveBayes,UNDERSAMPLING,BEST_FIRST,NONE,0.0,0.0,80.0,47.0,NaN,0.0,0.782,0.0
bookkeeperProportion_without_duplicated_lines,23,0.189,0.553,0.37,Ibk,UNDERSAMPLING,BEST_FIRST,NONE,31.0,26.0,54.0,16.0,0.544,0.66,0.679,0.321
bookkeeperProportion_without_duplicated_lines,24,0.198,0.545,0.324,RandomForest,UNDERSAMPLING,BEST_FIRST,NONE,30.0,13.0,85.0,17.0,0.698,0.638,0.871,0.517
bookkeeperProportion_without_duplicated_lines,24,0.198,0.545,0.324,NaiveBayes,UNDERSAMPLING,BEST_FIRST,NONE,0.0,0.0,98.0,47.0,NaN,0.0,0.809,0.0
bookkeeperProportion_without_duplicated_lines,24,0.198,0.545,0.324,Ibk,UNDERSAMPLING,BEST_FIRST,NONE,38.0,25.0,73.0,9.0,0.603,0.809,0.799,0.508
bookkeeperProportion_without_duplicated_lines,1,0.002,0.889,0.836,RandomForest,SMOTE,BEST_FIRST,NONE,53.0,8.0,3.0,3.0,0.869,0.946,0.741,0.268
bookkeeperProportion_without_duplicated_lines,1,0.002,0.889,0.836,NaiveBayes,SMOTE,BEST_FIRST,NONE,48.0,5.0,6.0,8.0,0.906,0.857,0.841,0.363
bookkeeperProportion_without_duplicated_lines,1,0.002,0.889,0.836,Ibk,SMOTE,BEST_FIRST,NONE,48.0,8.0,3.0,8.0,0.857,0.857,0.638,0.13
bookkeeperProportion_without_duplicated_lines,2,0.007,0.851,0.769,RandomForest,SMOTE,BEST_FIRST,NONE,86.0,15.0,18.0,24.0,0.851,0.782,0.769,0.299
bookkeeperProportion_without_duplicated_lines,2,0.007,0.851,0.769,NaiveBayes,SMOTE,BEST_FIRST,NONE,88.0,12.0,21.0,22.0,0.88,0.8,0.815,0.395
bookkeeperProportion_without_duplicated_lines,2,0.007,0.851,0.769,Ibk,SMOTE,BEST_FIRST,NONE,97.0,24.0,9.0,13.0,0.802,0.882,0.67,0.175
bookkeeperProportion_without_duplicated_lines,3,0.017,0.802,0.929,RandomForest,SMOTE,BEST_FIRST,NONE,19.0,1.0,1.0,7.0,0.95,0.731,0.76,0.097
bookkeeperProportion_without_duplicated_lines,3,0.017,0.802,0.929,NaiveBayes,SMOTE,BEST_FIRST,NONE,16.0,0.0,2.0,10.0,1.0,0.615,0.971,0.186
bookkeeperProportion_without_duplicated_lines,3,0.017,0.802,0.929,Ibk,SMOTE,BEST_FIRST,NONE,20.0,1.0,1.0,6.0,0.952,0.769,0.75,0.125
bookkeeperProportion_without_duplicated_lines,4,0.019,0.815,0.949,RandomForest,SMOTE,BEST_FIRST,NONE,72.0,3.0,1.0,2.0,0.96,0.973,0.493,0.253
bookkeeperProportion_without_duplicated_lines,4,0.019,0.815,0.949,NaiveBayes,SMOTE,BEST_FIRST,NONE,74.0,4.0,0.0,0.0,0.949,1.0,0.878,0.0
bookkeeperProportion_without_duplicated_lines,4,0.019,0.815,0.949,Ibk,SMOTE,BEST_FIRST,NONE,74.0,4.0,0.0,0.0,0.949,1.0,0.551,0.0
bookkeeperProportion_without_duplicated_lines,5,0.024,0.845,0.962,RandomForest,SMOTE,BEST_FIRST,NONE,99.0,3.0,1.0,1.0,0.971,0.99,0.802,0.316
bookkeeperProportion_without_duplicated_lines,5,0.024,0.845,0.962,NaiveBayes,SMOTE,BEST_FIRST,NONE,100.0,4.0,0.0,0.0,0.962,1.0,0.979,0.0
bookkeeperProportion_without_duplicated_lines,5,0.024,0.845,0.962,Ibk,SMOTE,BEST_FIRST,NONE,100.0,4.0,0.0,0.0,0.962,1.0,0.635,0.0
bookkeeperProportion_without_duplicated_lines,6,0.032,0.872,0.712,RandomForest,SMOTE,BEST_FIRST,NONE,84.0,34.0,2.0,5.0,0.712,0.944,0.521,-0.001
bookkeeperProportion_without_duplicated_lines,6,0.032,0.872,0.712,NaiveBayes,SMOTE,BEST_FIRST,NONE,89.0,36.0,0.0,0.0,0.712,1.0,0.551,0.0
bookkeeperProportion_without_duplicated_lines,6,0.032,0.872,0.712,Ibk,SMOTE,BEST_FIRST,NONE,80.0,32.0,4.0,9.0,0.714,0.899,0.51,0.012
bookkeeperProportion_without_duplicated_lines,7,0.04,0.837,0.7,RandomForest,SMOTE,BEST_FIRST,NONE,22.0,11.0,13.0,34.0,0.667,0.393,0.454,-0.051
bookkeeperProportion_without_duplicated_lines,7,0.04,0.837,0.7,NaiveBayes,SMOTE,BEST_FIRST,NONE,52.0,21.0,3.0,4.0,0.712,0.929,0.609,0.067
bookkeeperProportion_without_duplicated_lines,7,0.04,0.837,0.7,Ibk,SMOTE,BEST_FIRST,NONE,42.0,20.0,4.0,14.0,0.677,0.75,0.481,-0.09
bookkeeperProportion_without_duplicated_lines,8,0.046,0.821,0.709,RandomForest,SMOTE,BEST_FIRST,NONE,58.0,20.0,12.0,20.0,0.744,0.744,0.6,0.119
bookkeeperProportion_without_duplicated_lines,8,0.046,0.821,0.709,NaiveBayes,SMOTE,BEST_FIRST,NONE,1.0,0.0,32.0,77.0,1.0,0.013,0.491,0.007
bookkeeperProportion_without_duplicated_lines,8,0.046,0.821,0.709,Ibk,SMOTE,BEST_FIRST,NONE,62.0,22.0,10.0,16.0,0.738,0.795,0.593,0.114
bookkeeperProportion_without_duplicated_lines,9,0.054,0.804,0.951,RandomForest,SMOTE,BEST_FIRST,NONE,56.0,3.0,0.0,2.0,0.949,0.966,0.839,-0.041
bookkeeperProportion_without_duplicated_lines,9,0.054,0.804,0.951,NaiveBayes,SMOTE,BEST_FIRST,NONE,14.0,0.0,3.0,44.0,1.0,0.241,0.922,0.03
bookkeeperProportion_without_duplicated_lines,9,0.054,0.804,0.951,Ibk,SMOTE,BEST_FIRST,NONE,55.0,3.0,0.0,3.0,0.948,0.948,0.733,-0.052
bookkeeperProportion_without_duplicated_lines,10,0.058,0.815,0.88,RandomForest,SMOTE,BEST_FIRST,NONE,72.0,9.0,1.0,1.0,0.889,0.986,0.765,0.132
bookkeeperProportion_without_duplicated_lines,10,0.058,0.815,0.88,NaiveBayes,SMOTE,BEST_FIRST,NONE,47.0,1.0,9.0,26.0,0.979,0.644,0.869,0.262
bookkeeperProportion_without_duplicated_lines,10,0.058,0.815,0.88,Ibk,SMOTE,BEST_FIRST,NONE,73.0,10.0,0.0,0.0,0.88,1.0,0.705,0.0
bookkeeperProportion_without_duplicated_lines,11,0.064,0.821,0.602,RandomForest,SMOTE,BEST_FIRST,NONE,145.0,90.0,7.0,2.0,0.617,0.986,0.59,0.069
bookkeeperProportion_without_duplicated_lines,11,0.064,0.821,0.602,NaiveBayes,SMOTE,BEST_FIRST,NONE,145.0,87.0,10.0,2.0,0.625,0.986,0.335,0.105
bookkeeperProportion_without_duplicated_lines,11,0.064,0.821,0.602,Ibk,SMOTE,BEST_FIRST,NONE,143.0,91.0,6.0,4.0,0.611,0.973,0.547,0.041
bookkeeperProportion_without_duplicated_lines,12,0.081,0.775,0.497,RandomForest,SMOTE,BEST_FIRST,NONE,0.0,0.0,87.0,86.0,NaN,0.0,0.441,0.0
bookkeeperProportion_without_duplicated_lines,12,0.081,0.775,0.497,NaiveBayes,SMOTE,BEST_FIRST,NONE,51.0,58.0,29.0,35.0,0.468,0.593,0.45,-0.074
bookkeeperProportion_without_duplicated_lines,12,0.081,0.775,0.497,Ibk,SMOTE,BEST_FIRST,NONE,44.0,51.0,36.0,42.0,0.463,0.512,0.471,-0.075
bookkeeperProportion_without_duplicated_lines,13,0.093,0.738,0.441,RandomForest,SMOTE,BEST_FIRST,NONE,13.0,6.0,84.0,58.0,0.684,0.183,0.61,0.126
bookkeeperProportion_without_duplicated_lines,13,0.093,0.738,0.441,NaiveBayes,SMOTE,BEST_FIRST,NONE,0.0,0.0,90.0,71.0,NaN,0.0,0.405,0.0
bookkeeperProportion_without_duplicated_lines,13,0.093,0.738,0.441,Ibk,SMOTE,BEST_FIRST,NONE,40.0,45.0,45.0,31.0,0.471,0.563,0.564,0.062
bookkeeperProportion_without_duplicated_lines,14,0.105,0.706,0.434,RandomForest,SMOTE,BEST_FIRST,NONE,26.0,23.0,71.0,46.0,0.531,0.361,0.619,0.121
bookkeeperProportion_without_duplicated_lines,14,0.105,0.706,0.434,NaiveBayes,SMOTE,BEST_FIRST,NONE,0.0,0.0,94.0,72.0,NaN,0.0,0.41,0.0
bookkeeperProportion_without_duplicated_lines,14,0.105,0.706,0.434,Ibk,SMOTE,BEST_FIRST,NONE,44.0,47.0,47.0,28.0,0.484,0.611,0.569,0.108
bookkeeperProportion_without_duplicated_lines,15,0.116,0.679,0.392,RandomForest,SMOTE,BEST_FIRST,NONE,32.0,30.0,74.0,35.0,0.516,0.478,0.64,0.192
bookkeeperProportion_without_duplicated_lines,15,0.116,0.679,0.392,NaiveBayes,SMOTE,BEST_FIRST,NONE,0.0,0.0,104.0,67.0,NaN,0.0,0.373,0.0
bookkeeperProportion_without_duplicated_lines,15,0.116,0.679,0.392,Ibk,SMOTE,BEST_FIRST,NONE,45.0,52.0,52.0,22.0,0.464,0.672,0.594,0.159
bookkeeperProportion_without_duplicated_lines,16,0.128,0.652,0.359,RandomForest,SMOTE,BEST_FIRST,NONE,26.0,18.0,89.0,34.0,0.591,0.433,0.766,0.282
bookkeeperProportion_without_duplicated_lines,16,0.128,0.652,0.359,NaiveBayes,SMOTE,BEST_FIRST,NONE,0.0,0.0,107.0,60.0,NaN,0.0,0.437,0.0
bookkeeperProportion_without_duplicated_lines,16,0.128,0.652,0.359,Ibk,SMOTE,BEST_FIRST,NONE,48.0,44.0,63.0,12.0,0.522,0.8,0.717,0.348
bookkeeperProportion_without_duplicated_lines,17,0.14,0.627,0.313,RandomForest,SMOTE,BEST_FIRST,NONE,10.0,9.0,46.0,15.0,0.526,0.4,0.783,0.253
bookkeeperProportion_without_duplicated_lines,17,0.14,0.627,0.313,NaiveBayes,SMOTE,BEST_FIRST,NONE,0.0,0.0,55.0,25.0,NaN,0.0,0.595,0.0
bookkeeperProportion_without_duplicated_lines,17,0.14,0.627,0.313,Ibk,SMOTE,BEST_FIRST,NONE,20.0,18.0,37.0,5.0,0.526,0.8,0.727,0.414
bookkeeperProportion_without_duplicated_lines,18,0.146,0.615,0.38,RandomForest,SMOTE,BEST_FIRST,NONE,24.0,23.0,44.0,17.0,0.511,0.585,0.684,0.235
bookkeeperProportion_without_duplicated_lines,18,0.146,0.615,0.38,NaiveBayes,SMOTE,BEST_FIRST,NONE,0.0,0.0,67.0,41.0,NaN,0.0,0.655,0.0
bookkeeperProportion_without_duplicated_lines,18,0.146,0.615,0.38,Ibk,SMOTE,BEST_FIRST,NONE,28.0,33.0,34.0,13.0,0.459,0.683,0.619,0.174
bookkeeperProportion_without_duplicated_lines,19,0.153,0.603,0.343,RandomForest,SMOTE,BEST_FIRST,NONE,23.0,7.0,64.0,14.0,0.767,0.622,0.883,0.548
bookkeeperProportion_without_duplicated_lines,19,0.153,0.603,0.343,NaiveBayes,SMOTE,BEST_FIRST,NONE,0.0,0.0,71.0,37.0,NaN,0.0,0.736,0.0
bookkeeperProportion_without_duplicated_lines,19,0.153,0.603,0.343,Ibk,SMOTE,BEST_FIRST,NONE,31.0,16.0,55.0,6.0,0.66,0.838,0.85,0.575
bookkeeperProportion_without_duplicated_lines,20,0.161,0.591,0.342,RandomForest,SMOTE,BEST_FIRST,NONE,22.0,20.0,59.0,19.0,0.524,0.537,0.705,0.282
bookkeeperProportion_without_duplicated_lines,20,0.161,0.591,0.342,NaiveBayes,SMOTE,BEST_FIRST,NONE,0.0,0.0,79.0,41.0,NaN,0.0,0.753,0.0
bookkeeperProportion_without_duplicated_lines,20,0.161,0.591,0.342,Ibk,SMOTE,BEST_FIRST,NONE,29.0,37.0,42.0,12.0,0.439,0.707,0.632,0.208
bookkeeperProportion_without_duplicated_lines,21,0.169,0.579,0.359,RandomForest,SMOTE,BEST_FIRST,NONE,25.0,10.0,72.0,21.0,0.714,0.543,0.852,0.445
bookkeeperProportion_without_duplicated_lines,21,0.169,0.579,0.359,NaiveBayes,SMOTE,BEST_FIRST,NONE,0.0,0.0,82.0,46.0,NaN,0.0,0.757,0.0
bookkeeperProportion_without_duplicated_lines,21,0.169,0.579,0.359,Ibk,SMOTE,BEST_FIRST,NONE,36.0,21.0,61.0,10.0,0.632,0.783,0.802,0.5
bookkeeperProportion_without_duplicated_lines,22,0.178,0.568,0.318,RandomForest,SMOTE,BEST_FIRST,NONE,18.0,16.0,87.0,30.0,0.529,0.375,0.765,0.238
bookkeeperProportion_without_duplicated_lines,22,0.178,0.568,0.318,NaiveBayes,SMOTE,BEST_FIRST,NONE,0.0,0.0,103.0,48.0,NaN,0.0,0.805,0.0
bookkeeperProportion_without_duplicated_lines,22,0.178,0.568,0.318,Ibk,SMOTE,BEST_FIRST,NONE,30.0,30.0,73.0,18.0,0.5,0.625,0.67,0.313
bookkeeperProportion_without_duplicated_lines,23,0.189,0.553,0.37,RandomForest,SMOTE,BEST_FIRST,NONE,21.0,19.0,61.0,26.0,0.525,0.447,0.729,0.216
bookkeeperProportion_without_duplicated_lines,23,0.189,0.553,0.37,NaiveBayes,SMOTE,BEST_FIRST,NONE,0.0,0.0,80.0,47.0,NaN,0.0,0.782,0.0
bookkeeperProportion_without_duplicated_lines,23,0.189,0.553,0.37,Ibk,SMOTE,BEST_FIRST,NONE,33.0,31.0,49.0,14.0,0.516,0.702,0.676,0.293
bookkeeperProportion_without_duplicated_lines,24,0.198,0.545,0.324,RandomForest,SMOTE,BEST_FIRST,NONE,30.0,14.0,84.0,17.0,0.682,0.638,0.872,0.504
bookkeeperProportion_without_duplicated_lines,24,0.198,0.545,0.324,NaiveBayes,SMOTE,BEST_FIRST,NONE,0.0,0.0,98.0,47.0,NaN,0.0,0.809,0.0
bookkeeperProportion_without_duplicated_lines,24,0.198,0.545,0.324,Ibk,SMOTE,BEST_FIRST,NONE,38.0,24.0,74.0,9.0,0.613,0.809,0.811,0.52
bookkeeperProportion_without_duplicated_lines,1,0.002,0.889,0.836,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,56.0,11.0,0.0,0.0,0.836,1.0,0.5,0.0
bookkeeperProportion_without_duplicated_lines,1,0.002,0.889,0.836,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,56.0,11.0,0.0,0.0,0.836,1.0,0.5,0.0
bookkeeperProportion_without_duplicated_lines,1,0.002,0.889,0.836,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,56.0,11.0,0.0,0.0,0.836,1.0,0.5,0.0
bookkeeperProportion_without_duplicated_lines,2,0.007,0.851,0.769,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,110.0,33.0,0.0,0.0,0.769,1.0,0.5,0.0
bookkeeperProportion_without_duplicated_lines,2,0.007,0.851,0.769,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,110.0,33.0,0.0,0.0,0.769,1.0,0.5,0.0
bookkeeperProportion_without_duplicated_lines,2,0.007,0.851,0.769,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,105.0,29.0,4.0,5.0,0.784,0.955,0.538,0.102
bookkeeperProportion_without_duplicated_lines,3,0.017,0.802,0.929,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,26.0,2.0,0.0,0.0,0.929,1.0,0.5,0.0
bookkeeperProportion_without_duplicated_lines,3,0.017,0.802,0.929,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,26.0,2.0,0.0,0.0,0.929,1.0,0.5,0.0
bookkeeperProportion_without_duplicated_lines,3,0.017,0.802,0.929,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,21.0,1.0,1.0,5.0,0.955,0.808,0.654,0.16
bookkeeperProportion_without_duplicated_lines,4,0.019,0.815,0.949,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,74.0,4.0,0.0,0.0,0.949,1.0,0.5,0.0
bookkeeperProportion_without_duplicated_lines,4,0.019,0.815,0.949,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,74.0,4.0,0.0,0.0,0.949,1.0,0.5,0.0
bookkeeperProportion_without_duplicated_lines,4,0.019,0.815,0.949,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,74.0,4.0,0.0,0.0,0.949,1.0,0.5,0.0
bookkeeperProportion_without_duplicated_lines,5,0.024,0.845,0.962,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,100.0,4.0,0.0,0.0,0.962,1.0,0.5,0.0
bookkeeperProportion_without_duplicated_lines,5,0.024,0.845,0.962,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,100.0,4.0,0.0,0.0,0.962,1.0,0.5,0.0
bookkeeperProportion_without_duplicated_lines,5,0.024,0.845,0.962,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,100.0,4.0,0.0,0.0,0.962,1.0,0.5,0.0
bookkeeperProportion_without_duplicated_lines,6,0.032,0.872,0.712,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,89.0,36.0,0.0,0.0,0.712,1.0,0.5,0.0
bookkeeperProportion_without_duplicated_lines,6,0.032,0.872,0.712,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,89.0,36.0,0.0,0.0,0.712,1.0,0.5,0.0
bookkeeperProportion_without_duplicated_lines,6,0.032,0.872,0.712,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,80.0,32.0,4.0,9.0,0.714,0.899,0.505,0.012
bookkeeperProportion_without_duplicated_lines,7,0.04,0.837,0.7,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,56.0,24.0,0.0,0.0,0.7,1.0,0.5,0.0
bookkeeperProportion_without_duplicated_lines,7,0.04,0.837,0.7,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,56.0,24.0,0.0,0.0,0.7,1.0,0.5,0.0
bookkeeperProportion_without_duplicated_lines,7,0.04,0.837,0.7,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,53.0,23.0,1.0,3.0,0.697,0.946,0.494,-0.016
bookkeeperProportion_without_duplicated_lines,8,0.046,0.821,0.709,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,78.0,32.0,0.0,0.0,0.709,1.0,0.5,0.0
bookkeeperProportion_without_duplicated_lines,8,0.046,0.821,0.709,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,78.0,32.0,0.0,0.0,0.709,1.0,0.5,0.0
bookkeeperProportion_without_duplicated_lines,8,0.046,0.821,0.709,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,67.0,24.0,8.0,11.0,0.736,0.859,0.554,0.124
bookkeeperProportion_without_duplicated_lines,9,0.054,0.804,0.951,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,58.0,3.0,0.0,0.0,0.951,1.0,0.5,0.0
bookkeeperProportion_without_duplicated_lines,9,0.054,0.804,0.951,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,58.0,3.0,0.0,0.0,0.951,1.0,0.5,0.0
